phenotype_name,accession_id,accession_name,accession_cs_number,accession_longitude,accession_latitude,accession_country,value,obs_unit_id
Ni60,6992,Ang-0,CS76436,5.3,50.3,Belgium,8.1229903,11538
Ni60,6994,Ann-1,,6.13028,45.9,France,6.802770514,11539
Ni60,6994,Ann-1,,6.13028,45.9,France,5.354561665,11540
Ni60,6994,Ann-1,,6.13028,45.9,France,6.145359918,11541
Ni60,6994,Ann-1,,6.13028,45.9,France,6.288275265,11542
Ni60,6994,Ann-1,,6.13028,45.9,France,6.107249159,11543
Ni60,6994,Ann-1,,6.13028,45.9,France,6.250164505,11544
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,8.328413279,11545
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,7.386330429,11546
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,7.266064533,11547
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,7.215953743,11548
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,6.534447001,11549
Ni60,7014,Ba-1,CS76441,-4.79821,56.5459,UK,6.774978792,11550
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,6.610919529,11551
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,6.706177735,11552
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,6.106051034,11553
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,6.306093268,11554
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,7.07768474,11555
Ni60,7002,Baa-1,CS76442,6.1,51.3333,NED,7.50634667,11556
Ni60,7011,Be-1,,8.6161,49.6803,GER,6.300722514,11557
Ni60,7011,Be-1,,8.6161,49.6803,GER,5.971272971,11558
Ni60,7011,Be-1,,8.6161,49.6803,GER,7.227299354,11559
Ni60,7011,Be-1,,8.6161,49.6803,GER,6.969916899,11560
Ni60,7011,Be-1,,8.6161,49.6803,GER,6.455151987,11561
Ni60,7011,Be-1,,8.6161,49.6803,GER,7.299366442,11562
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,7.117184277,11563
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,6.250164505,11564
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,6.888519722,11565
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,6.097721469,11566
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,7.031435069,11567
Ni60,7008,Benk-1,CS76447,5675,52.0,NED,6.669382856,11568
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,7.580649066,11569
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,7.027893405,11570
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,8.113663454,11571
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,7.41284824,11572
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,7.748449892,11573
Ni60,7035,Blh-2,,19.0,48.0,Czech Republic,7.778061802,11574
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,7.386330429,11575
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,6.14358284,11576
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,6.223760103,11577
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,6.033339102,11578
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,6.724868002,11579
Ni60,7026,Boot-1,CS76452,-3.2667,54.4,UK,6.604602107,11580
Ni60,7004,Bs-2,,7.5,47.5,SUI,7.877853675,11581
Ni60,7004,Bs-2,,7.5,47.5,SUI,7.420614284,11582
Ni60,7004,Bs-2,,7.5,47.5,SUI,6.706177735,11583
Ni60,7004,Bs-2,,7.5,47.5,SUI,6.858590866,11584
Ni60,7004,Bs-2,,7.5,47.5,SUI,7.592079055,11585
Ni60,7004,Bs-2,,7.5,47.5,SUI,7.839750392,11586
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,7.144936968,11587
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,7.093460477,11588
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,6.836078022,11589
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,7.319957038,11590
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,6.640467355,11591
Ni60,7031,Bsch-0,CS76457,8.6667,50.0167,GER,7.505272406,11592
Ni60,7056,Bu-8,,9.5,50.5,GER,6.621744407,11593
Ni60,7056,Bu-8,,9.5,50.5,GER,6.469301371,11594
Ni60,7056,Bu-8,,9.5,50.5,GER,6.412135232,11595
Ni60,7056,Bu-8,,9.5,50.5,GER,7.069545828,11596
Ni60,7056,Bu-8,,9.5,50.5,GER,6.545522889,11597
Ni60,7056,Bu-8,,9.5,50.5,GER,6.05008302,11598
Ni60,7062,Ca-0,CS76459,8.26607,50.2981,GER,6.307336918,11599
Ni60,7062,Ca-0,CS76459,8.26607,50.2981,GER,6.909445763,11600
Ni60,7062,Ca-0,CS76459,8.26607,50.2981,GER,8.163016638,11601
Ni60,7062,Ca-0,CS76459,8.26607,50.2981,GER,8.09392218,11602
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,6.644690739,11603
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,6.334003841,11604
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,5.99325047,11605
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,6.694801528,11606
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,6.674757212,11607
Ni60,7069,Cha-0,,7.1167,46.0333,SUI,5.8429181,11608
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.230097871,11609
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.553975773,11610
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.296778615,11611
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.725440544,11612
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.677811441,11613
Ni60,7071,Chat-1,CS76463,1.33867,48.0717,France,7.677811441,11614
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,6.55810497,11615
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,6.3830849,11616
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,6.722829741,11617
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,7.525863003,11618
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,6.9596216,11619
Ni60,6727,CIBC-2,,-0.6383,51.4083,UK,7.886198441,11620
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,7.469708799,11621
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,6.116776848,11622
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,6.678910546,11623
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,7.002851999,11624
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,7.850816391,11625
Ni60,6729,CIBC-4,,-0.6383,51.4083,UK,6.640799787,11626
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,5.74471062,11627
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,5.083377954,11628
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,7.610260977,11629
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,7.284529962,11630
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,6.593585386,11631
Ni60,6730,CIBC-5,,-0.6383,51.4083,UK,7.422718877,11632
Ni60,7075,Cit-0,,2.54038,43.3779,France,6.895244688,11633
Ni60,7075,Cit-0,,2.54038,43.3779,France,6.975421952,11634
Ni60,7075,Cit-0,,2.54038,43.3779,France,6.93533332,11635
Ni60,7075,Cit-0,,2.54038,43.3779,France,7.546684956,11636
Ni60,7075,Cit-0,,2.54038,43.3779,France,6.544469159,11637
Ni60,7075,Cit-0,,2.54038,43.3779,France,7.246020217,11638
Ni60,7078,Co-2,,-8.25,40.12,POR,7.700883073,11639
Ni60,7078,Co-2,,-8.25,40.12,POR,5.847729392,11640
Ni60,7078,Co-2,,-8.25,40.12,POR,6.55810497,11641
Ni60,7078,Co-2,,-8.25,40.12,POR,6.475742584,11642
Ni60,7078,Co-2,,-8.25,40.12,POR,7.433205319,11643
Ni60,7078,Co-2,,-8.25,40.12,POR,7.217004056,11644
Ni60,7080,Co-4,,-8.25,40.12,POR,6.116776848,11645
Ni60,7080,Co-4,,-8.25,40.12,POR,6.183470677,11646
Ni60,7080,Co-4,,-8.25,40.12,POR,6.51693982,11647
Ni60,7080,Co-4,,-8.25,40.12,POR,6.97426893,11648
Ni60,7080,Co-4,,-8.25,40.12,POR,7.031435069,11649
Ni60,7080,Co-4,,-8.25,40.12,POR,7.060018138,11650
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,6.899575127,11651
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,6.613326659,11652
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,7.679355434,11653
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,7.491813335,11654
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,7.422718877,11655
Ni60,6744,CSHL-5,CS76779,-73.4675,40.8585,US,6.830480669,11656
Ni60,7092,Com-1,CS76469,2823,49416,France,7.306153165,11657
Ni60,7092,Com-1,CS76469,2823,49416,France,6.123538524,11658
Ni60,7092,Com-1,CS76469,2823,49416,France,7.506596324,11659
Ni60,7092,Com-1,CS76469,2823,49416,France,7.246020217,11660
Ni60,7092,Com-1,CS76469,2823,49416,France,6.173649314,11661
Ni60,7092,Com-1,CS76469,2823,49416,France,6.253826577,11662
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,7.211046229,11663
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,6.753806838,11664
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,6.19178342,11665
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,6.791910121,11666
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,7.182468768,11667
Ni60,7094,Da-0,CS76791,8.65081,49.8724,GER,6.963374893,11668
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,7.477769208,11669
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,6.877642507,11670
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,7.172942947,11671
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,7.249149512,11672
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,7.201520409,11673
Ni60,7460,Da(1)-12,CS76470,,,Czech Republic,6.610919529,11674
Ni60,7100,Db-0,,8324,50.3055,GER,6.063930655,11675
Ni60,7100,Db-0,,8324,50.3055,GER,6.465447286,11676
Ni60,7100,Db-0,,8324,50.3055,GER,6.887554513,11677
Ni60,7100,Db-0,,8324,50.3055,GER,6.794896829,11678
Ni60,7100,Db-0,,8324,50.3055,GER,6.527219075,11679
Ni60,7100,Db-0,,8324,50.3055,GER,6.805192127,11680
Ni60,7098,Di-1,,5.0,47.0,France,6.94568586,11681
Ni60,7098,Di-1,,5.0,47.0,France,5.478421632,11682
Ni60,7098,Di-1,,5.0,47.0,France,5.478421632,11683
Ni60,7098,Di-1,,5.0,47.0,France,5.869056914,11684
Ni60,7098,Di-1,,5.0,47.0,France,5.668975428,11685
Ni60,7098,Di-1,,5.0,47.0,France,6.697965926,11686
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,7.807673713,11687
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,7.304271236,11688
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,6.968669584,11689
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,7.106858499,11690
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,8.350558737,11691
Ni60,7102,Do-0,CS76474,8.2372,50.7224,GER,6.257983734,11692
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,7.005488426,11693
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,6.774978792,11694
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,7.977637749,11695
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,8.258258173,11696
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,6.895244688,11697
Ni60,7105,Dra-2,,16.2667,49.4167,Czech Republic,6.73489016,11698
Ni60,7110,Ede-1,,5.66667,52.0333,NED,6.991952355,11699
Ni60,7110,Ede-1,,5.66667,52.0333,NED,6.563290426,11700
Ni60,7110,Ede-1,,5.66667,52.0333,NED,6.363248192,11701
Ni60,7110,Ede-1,,5.66667,52.0333,NED,6.220360882,11702
Ni60,7110,Ede-1,,5.66667,52.0333,NED,6.391825654,11703
Ni60,7110,Ede-1,,5.66667,52.0333,NED,7.011003996,11704
Ni60,7123,Ep-0,,8.38912,50.1721,GER,6.352199005,11705
Ni60,7123,Ep-0,,8.38912,50.1721,GER,5.621232831,11706
Ni60,7123,Ep-0,,8.38912,50.1721,GER,6.578695566,11707
Ni60,7123,Ep-0,,8.38912,50.1721,GER,7.608225389,11708
Ni60,7123,Ep-0,,8.38912,50.1721,GER,7.278775845,11709
Ni60,7123,Ep-0,,8.38912,50.1721,GER,7.217004056,11710
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,7.993731738,11711
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,6.478829061,11712
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,7.021907379,11713
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,7.164822726,11714
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,6.431190612,11715
Ni60,7126,Es-0,CS76484,24.5682,60.1997,Finland,6.231109126,11716
Ni60,7128,Est-0,,25.3,58.3,Russia,6.978540221,11717
Ni60,7128,Est-0,,25.3,58.3,Russia,6.465267107,11718
Ni60,7128,Est-0,,25.3,58.3,Russia,6.810739395,11719
Ni60,7128,Est-0,,25.3,58.3,Russia,6.721903664,11720
Ni60,7128,Est-0,,25.3,58.3,Russia,5.942123357,11721
Ni60,7128,Est-0,,25.3,58.3,Russia,7.472072061,11722
Ni60,7139,Fi-1,,8.0167,50.5,GER,6.544469159,11723
Ni60,7139,Fi-1,,8.0167,50.5,GER,6.464291895,11724
Ni60,7139,Fi-1,,8.0167,50.5,GER,6.414181105,11725
Ni60,7139,Fi-1,,8.0167,50.5,GER,7.246020217,11726
Ni60,7139,Fi-1,,8.0167,50.5,GER,6.444247579,11727
Ni60,7139,Fi-1,,8.0167,50.5,GER,6.033339102,11728
Ni60,7135,Fr-4,,8.6822,50.1102,GER,6.372774013,11729
Ni60,7135,Fr-4,,8.6822,50.1102,GER,6.887168327,11730
Ni60,7135,Fr-4,,8.6822,50.1102,GER,6.639496991,11731
Ni60,7135,Fr-4,,8.6822,50.1102,GER,7.6587598,11732
Ni60,7135,Fr-4,,8.6822,50.1102,GER,6.420403116,11733
Ni60,7135,Fr-4,,8.6822,50.1102,GER,6.601393708,11734
Ni60,7141,Ga-2,,8.0,50.3,GER,7.978856125,11735
Ni60,7141,Ga-2,,8.0,50.3,GER,7.402319424,11736
Ni60,7141,Ga-2,,8.0,50.3,GER,6.578695566,11737
Ni60,7141,Ga-2,,8.0,50.3,GER,6.403675496,11738
Ni60,7141,Ga-2,,8.0,50.3,GER,6.331608409,11739
Ni60,7141,Ga-2,,8.0,50.3,GER,6.856668618,11740
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.212053746,11741
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.278747575,11742
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.812298203,11743
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.154887607,11744
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.011972261,11745
Ni60,7145,Ge-1,,6.08,46.5,SUI,6.335913714,11746
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,6.741644938,11747
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,6.524490928,11748
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,7.235176778,11749
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,7.175952957,11750
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,6.504749654,11751
Ni60,7143,Gel-1,CS76492,5.86667,51.0167,NED,6.406043286,11752
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,7.957593433,11753
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,6.574535633,11754
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,7.095687847,11755
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,6.283893051,11756
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,7.446463377,11757
Ni60,7147,Gie-0,CS76493,8.67825,50584,GER,7.57675143,11758
Ni60,7151,Go-0,,9.9355,51.5338,GER,6.515661322,11759
Ni60,7151,Go-0,,9.9355,51.5338,GER,6.372774013,11760
Ni60,7151,Go-0,,9.9355,51.5338,GER,7.211046229,11761
Ni60,7151,Go-0,,9.9355,51.5338,GER,6.877642507,11762
Ni60,7151,Go-0,,9.9355,51.5338,GER,7.534924131,11763
Ni60,7151,Go-0,,9.9355,51.5338,GER,6.277515806,11764
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,7.165527565,11765
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,7.144936968,11766
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,7.299366442,11767
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,7.711178371,11768
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,6.599286162,11769
Ni60,7158,Gr-5,CS76885,15.5,47.0,Austria,7.155232267,11770
Ni60,7150,Gu-1,,8.0,50.3,GER,6.307330644,11771
Ni60,7150,Gu-1,,8.0,50.3,GER,5.602281599,11772
Ni60,7150,Gu-1,,8.0,50.3,GER,6.03102764,11773
Ni60,7150,Gu-1,,8.0,50.3,GER,5.840473844,11774
Ni60,7150,Gu-1,,8.0,50.3,GER,6.345441403,11775
Ni60,7150,Gu-1,,8.0,50.3,GER,6.612216718,11776
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.554102838,11777
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.129665456,11778
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.327078192,11779
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.899575127,11780
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.633067933,11781
Ni60,7163,Ha-0,CS76500,9.73569,52.3721,GER,6.485008381,11782
Ni60,7166,Hey-1,,5.9,51.25,NED,7.50634667,11783
Ni60,7166,Hey-1,,5.9,51.25,NED,6.163205958,11784
Ni60,7166,Hey-1,,5.9,51.25,NED,6.677600273,11785
Ni60,7166,Hey-1,,5.9,51.25,NED,6.277515806,11786
Ni60,7166,Hey-1,,5.9,51.25,NED,6.47755804,11787
Ni60,7166,Hey-1,,5.9,51.25,NED,6.1822576,11788
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,7.731768967,11789
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,6.413970794,11790
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,7.392024126,11791
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,7.13464167,11792
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,6.105111848,11793
Ni60,7169,Hh-0,CS76512,9.88682,54.4175,GER,5.950682374,11794
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,7.660262595,11795
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,6.688438236,11796
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,6.97426893,11797
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,6.669382856,11798
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,6.240636816,11799
Ni60,7165,Hn-0,CS76513,8.28844,51.3472,GER,7.307738073,11800
Ni60,7181,Je-0,CS76518,11587,50927,GER,6.317207555,11801
Ni60,7181,Je-0,CS76518,11587,50927,GER,5.93225272,11802
